user_id,signup_date,country,acquisition_channel
3822,2025-04-10,USA,Facebook Ads
3823,2025-04-24,USA,Google Ads
3824,2025-10-26,India,Organic
3825,2025-07-16,India,Referral
3826,2025-11-11,UK,Google Ads
3827,2025-12-02,UK,Google Ads
3828,2025-07-02,India,Google Ads
3829,2025-11-03,India,Google Ads
3830,2025-12-27,India,Organic
3831,2025-07-20,UK,Referral
3832,2025-06-15,UK,Organic
3833,2025-12-31,Canada,Organic
3834,2025-04-17,UK,Facebook Ads
3835,2025-04-10,Canada,Organic
3836,2025-02-20,USA,Facebook Ads
3837,2025-03-11,Canada,Facebook Ads
3838,2026-01-12,India,Organic
3839,2025-09-27,UK,Organic
3840,2025-09-16,Canada,Google Ads
3841,2025-02-18,UK,Organic
3842,2025-11-29,Canada,Google Ads
3843,2025-06-01,India,Referral
3844,2026-01-07,UK,Referral
3845,2025-09-28,UK,Google Ads
3846,2025-10-05,UK,Organic
3847,2025-07-22,Canada,Google Ads
3848,2025-07-23,Canada,Google Ads
3849,2025-08-07,USA,Google Ads
3850,2026-02-08,USA,Google Ads
3851,2025-11-18,USA,Organic
3852,2026-01-21,UK,Facebook Ads
3853,2025-08-24,India,Facebook Ads
3854,2025-12-13,Canada,Facebook Ads
3855,2025-07-16,USA,Google Ads
3856,2025-07-09,UK,Facebook Ads
3857,2025-05-16,USA,Google Ads
3858,2025-08-21,USA,Organic
3859,2025-11-09,India,Referral
3860,2025-08-04,Canada,Facebook Ads
3861,2025-06-26,Canada,Google Ads
3862,2025-05-25,Canada,Organic
3863,2026-01-14,UK,Organic
3864,2025-07-20,UK,Google Ads
3865,2025-03-25,Canada,Facebook Ads
3866,2025-09-20,USA,Organic
3867,2025-03-09,Canada,Facebook Ads
3868,2025-07-08,India,Facebook Ads
3869,2025-03-23,USA,Organic
3870,2025-12-18,India,Organic
3871,2026-02-04,UK,Facebook Ads
3872,2025-08-18,USA,Organic
3873,2025-09-11,USA,Google Ads
3874,2025-05-16,UK,Organic
3875,2025-05-29,USA,Organic
3876,2025-10-07,India,Organic
3877,2026-01-27,USA,Google Ads
3878,2025-03-15,USA,Organic
3879,2025-09-04,UK,Google Ads
3880,2025-12-10,USA,Organic
3881,2026-01-07,UK,Referral
3882,2025-02-15,Canada,Organic
3883,2025-07-12,India,Referral
3884,2025-06-09,UK,Organic
3885,2026-01-06,UK,Organic
3886,2025-08-07,Canada,Facebook Ads
3887,2025-12-26,UK,Organic
3888,2025-12-14,UK,Referral
3889,2026-02-11,Canada,Organic
3890,2025-06-06,USA,Facebook Ads
3891,2025-02-24,USA,Organic
3892,2025-11-17,India,Google Ads
3893,2025-12-05,Canada,Google Ads
3894,2025-07-06,UK,Organic
3895,2025-05-20,Canada,Organic
3896,2025-09-02,UK,Referral
3897,2025-07-05,Canada,Referral
3898,2025-05-22,Canada,Google Ads
3899,2025-03-27,Canada,Facebook Ads
3900,2025-08-04,USA,Referral
3901,2025-05-27,USA,Organic
3902,2025-06-23,UK,Google Ads
3903,2025-08-15,Canada,Referral
3904,2025-08-31,UK,Organic
3905,2025-12-10,USA,Facebook Ads
3906,2025-02-28,UK,Google Ads
3907,2025-11-26,UK,Organic
3908,2025-08-11,Canada,Google Ads
3909,2025-10-12,Canada,Referral
3910,2025-02-17,UK,Google Ads
3911,2025-05-29,UK,Facebook Ads
3912,2025-09-27,India,Facebook Ads
3913,2025-03-20,India,Organic
3914,2026-01-28,UK,Organic
3915,2025-04-03,Canada,Organic
3916,2026-01-08,USA,Facebook Ads
3917,2025-06-05,India,Facebook Ads
3918,2025-06-21,India,Facebook Ads
3919,2025-04-01,Canada,Google Ads
3920,2025-05-16,Canada,Organic
3921,2025-05-09,Canada,Google Ads
3922,2025-07-09,UK,Google Ads
3923,2025-10-24,UK,Google Ads
3924,2025-08-13,USA,Google Ads
3925,2025-08-14,UK,Referral
3926,2026-02-07,USA,Google Ads
3927,2025-12-01,UK,Facebook Ads
3928,2025-11-21,UK,Organic
3929,2026-01-31,USA,Google Ads
3930,2025-11-14,India,Organic
3931,2025-03-20,Canada,Organic
3932,2025-03-26,USA,Referral
3933,2025-08-17,UK,Organic
3934,2025-11-22,Canada,Referral
3935,2026-01-11,India,Referral
3936,2025-12-28,USA,Organic
3937,2025-03-25,India,Referral
3938,2025-07-04,UK,Facebook Ads
3939,2025-11-05,USA,Google Ads
3940,2025-03-17,USA,Google Ads
3941,2025-02-21,Canada,Organic
3942,2025-07-04,UK,Organic
3943,2025-10-14,USA,Google Ads
3944,2025-04-24,India,Organic
3945,2025-05-07,Canada,Google Ads
3946,2025-06-11,UK,Google Ads
3947,2025-07-04,Canada,Referral
3948,2025-12-07,Canada,Organic
3949,2025-11-11,Canada,Referral
3950,2025-06-19,USA,Facebook Ads
3951,2025-10-21,UK,Google Ads
3952,2025-05-31,Canada,Google Ads
3953,2025-08-31,USA,Referral
3954,2025-09-10,USA,Organic
3955,2025-09-17,India,Facebook Ads
3956,2025-10-14,India,Referral
3957,2025-06-05,Canada,Organic
3958,2025-09-23,India,Facebook Ads
3959,2025-09-25,India,Organic
3960,2025-05-20,USA,Google Ads
3961,2025-09-03,UK,Referral
3962,2025-02-28,USA,Facebook Ads
3963,2025-07-01,UK,Organic
3964,2025-04-30,India,Referral
3965,2026-01-28,UK,Facebook Ads
3966,2025-12-08,USA,Google Ads
3967,2025-05-18,USA,Organic
3968,2025-06-13,Canada,Organic
3969,2025-10-03,UK,Google Ads
3970,2025-05-31,India,Organic
3971,2025-07-04,UK,Organic
3972,2026-02-01,UK,Referral
3973,2025-03-10,UK,Organic
3974,2025-10-19,Canada,Referral
3975,2025-06-28,India,Organic
3976,2025-09-21,India,Facebook Ads
3977,2025-10-01,Canada,Organic
3978,2025-10-22,UK,Google Ads
3979,2025-02-23,India,Organic
3980,2026-02-06,India,Facebook Ads
3981,2025-04-18,Canada,Referral
3982,2025-12-18,UK,Referral
3983,2025-05-25,UK,Google Ads
3984,2025-02-26,UK,Organic
3985,2025-04-14,Canada,Referral
3986,2025-05-23,USA,Google Ads
3987,2025-02-14,India,Facebook Ads
3988,2025-03-20,India,Organic
3989,2025-03-25,USA,Facebook Ads
3990,2025-10-02,USA,Referral
3991,2025-11-27,India,Google Ads
3992,2025-11-23,Canada,Google Ads
3993,2025-03-23,USA,Referral
3994,2025-08-07,USA,Google Ads
3995,2025-06-30,Canada,Facebook Ads
3996,2026-01-04,India,Facebook Ads
3997,2025-12-05,USA,Referral
3998,2026-02-12,Canada,Google Ads
3999,2025-07-06,UK,Facebook Ads
4000,2025-12-20,UK,Organic
4001,2025-03-13,India,Referral
4002,2025-08-20,India,Google Ads
4003,2025-11-14,UK,Google Ads
4004,2025-07-26,Canada,Organic
4005,2025-06-13,Canada,Google Ads
4006,2025-09-21,UK,Google Ads
4007,2026-02-02,USA,Referral
4008,2025-08-31,Canada,Google Ads
4009,2025-03-28,India,Facebook Ads
4010,2025-08-08,Canada,Organic
4011,2025-04-16,UK,Facebook Ads
4012,2025-06-12,USA,Organic
4013,2025-06-04,USA,Facebook Ads
4014,2025-07-28,India,Google Ads
4015,2025-03-13,India,Organic
4016,2025-09-13,UK,Google Ads
4017,2025-12-21,UK,Referral
4018,2025-10-03,Canada,Google Ads
4019,2025-11-01,India,Organic
4020,2025-09-16,Canada,Referral
4021,2025-11-04,Canada,Referral
4022,2025-09-02,USA,Organic
4023,2025-04-05,UK,Google Ads
4024,2025-11-27,Canada,Google Ads
4025,2025-11-01,Canada,Organic
4026,2025-12-11,USA,Organic
4027,2025-06-23,USA,Organic
4028,2025-07-24,Canada,Google Ads
4029,2025-04-25,Canada,Referral
4030,2025-04-17,Canada,Google Ads
4031,2025-02-15,Canada,Referral
4032,2025-12-19,India,Referral
4033,2025-08-09,UK,Referral
4034,2025-09-19,UK,Google Ads
4035,2026-01-24,UK,Facebook Ads
4036,2025-12-06,USA,Facebook Ads
4037,2025-04-03,India,Referral
4038,2025-10-07,India,Google Ads
4039,2026-01-14,Canada,Facebook Ads
4040,2025-12-09,UK,Organic
4041,2025-09-05,USA,Google Ads
4042,2025-02-26,UK,Facebook Ads
4043,2026-01-24,India,Facebook Ads
4044,2025-10-17,USA,Organic
4045,2025-10-03,USA,Google Ads
4046,2025-05-01,Canada,Referral
4047,2025-11-15,India,Organic
4048,2025-02-12,USA,Facebook Ads
4049,2025-05-24,UK,Facebook Ads
4050,2025-03-13,USA,Facebook Ads
4051,2025-04-30,USA,Organic
4052,2025-07-01,UK,Referral
4053,2025-07-26,USA,Organic
4054,2025-07-23,UK,Referral
4055,2025-04-02,USA,Facebook Ads
4056,2026-01-10,India,Referral
4057,2025-10-12,Canada,Facebook Ads
4058,2025-11-21,India,Referral
4059,2025-07-12,India,Google Ads
4060,2025-10-07,USA,Facebook Ads
4061,2025-04-12,Canada,Referral
4062,2025-10-24,Canada,Referral
4063,2025-08-13,India,Google Ads
4064,2025-03-09,UK,Facebook Ads
4065,2026-01-24,USA,Referral
4066,2025-11-26,USA,Referral
4067,2025-11-05,UK,Organic
4068,2025-02-13,USA,Facebook Ads
4069,2025-04-16,USA,Organic
4070,2025-05-13,India,Google Ads
4071,2025-10-08,UK,Facebook Ads
4072,2025-11-30,USA,Facebook Ads
4073,2025-03-17,UK,Referral
4074,2026-01-21,Canada,Google Ads
4075,2025-03-19,UK,Organic
4076,2026-02-01,Canada,Google Ads
4077,2026-01-28,India,Google Ads
4078,2026-01-27,India,Google Ads
4079,2025-10-18,India,Google Ads
4080,2025-05-10,India,Referral
4081,2026-01-12,UK,Google Ads
4082,2025-03-09,UK,Organic
4083,2026-02-03,USA,Facebook Ads
4084,2025-10-15,India,Facebook Ads
4085,2025-03-03,Canada,Referral
4086,2025-10-23,Canada,Organic
4087,2025-07-08,Canada,Referral
4088,2025-04-08,Canada,Referral
4089,2025-03-30,Canada,Organic
4090,2025-04-02,UK,Referral
4091,2025-06-11,USA,Google Ads
4092,2025-08-14,India,Organic
4093,2025-05-03,USA,Referral
4094,2025-12-08,Canada,Organic
4095,2025-10-02,UK,Organic
4096,2025-12-19,UK,Referral
4097,2025-03-28,India,Google Ads
4098,2025-08-13,UK,Google Ads
4099,2026-01-29,USA,Facebook Ads
4100,2025-06-13,UK,Facebook Ads
4101,2025-06-26,UK,Google Ads
4102,2025-11-02,UK,Referral
4103,2025-06-20,UK,Facebook Ads
4104,2025-06-10,USA,Google Ads
4105,2025-03-22,UK,Referral
4106,2025-10-07,India,Facebook Ads
4107,2025-10-07,USA,Google Ads
4108,2025-11-25,UK,Facebook Ads
4109,2025-05-16,UK,Facebook Ads
4110,2025-07-10,UK,Facebook Ads
4111,2025-06-01,Canada,Facebook Ads
4112,2025-09-24,India,Google Ads
4113,2025-11-02,USA,Google Ads
4114,2025-05-16,USA,Google Ads
4115,2025-04-28,USA,Google Ads
4116,2026-01-31,Canada,Google Ads
4117,2025-02-19,India,Google Ads
4118,2025-10-09,UK,Google Ads
4119,2025-05-22,USA,Referral
4120,2025-07-17,India,Google Ads
4121,2025-09-21,Canada,Facebook Ads
4122,2025-10-01,Canada,Google Ads
4123,2025-05-06,UK,Google Ads
4124,2025-04-23,USA,Referral
4125,2025-02-14,USA,Organic
4126,2025-08-21,UK,Referral
4127,2025-10-24,USA,Facebook Ads
4128,2026-02-10,USA,Facebook Ads
4129,2025-08-14,Canada,Organic
4130,2025-08-30,UK,Organic
4131,2026-02-10,UK,Google Ads
4132,2025-04-28,UK,Google Ads
4133,2025-11-02,India,Referral
4134,2025-07-12,UK,Google Ads
4135,2025-10-24,Canada,Facebook Ads
4136,2025-11-20,USA,Facebook Ads
4137,2025-02-12,India,Referral
4138,2025-12-07,UK,Organic
4139,2025-07-14,Canada,Organic
4140,2025-11-14,UK,Organic
4141,2025-06-26,India,Facebook Ads
4142,2025-03-29,UK,Google Ads
4143,2025-12-25,UK,Organic
4144,2025-06-13,Canada,Referral
4145,2026-02-09,Canada,Referral
4146,2025-09-27,UK,Google Ads
4147,2025-05-19,Canada,Referral
4148,2025-08-31,Canada,Facebook Ads
4149,2025-06-14,India,Facebook Ads
4150,2025-09-26,Canada,Google Ads
4151,2026-02-08,Canada,Organic
4152,2025-11-09,USA,Google Ads
4153,2025-10-30,USA,Facebook Ads
4154,2025-09-23,UK,Facebook Ads
4155,2026-02-02,UK,Organic
4156,2025-07-20,India,Referral
4157,2025-05-11,Canada,Facebook Ads
4158,2025-03-31,UK,Google Ads
4159,2025-10-26,UK,Referral
4160,2026-02-09,Canada,Facebook Ads
4161,2025-09-12,UK,Referral
4162,2025-03-24,India,Facebook Ads
4163,2025-07-01,USA,Referral
4164,2025-11-09,UK,Referral
4165,2025-12-06,UK,Referral
4166,2025-11-20,Canada,Referral
4167,2025-03-10,UK,Referral
4168,2025-06-19,Canada,Google Ads
4169,2025-09-12,India,Organic
4170,2025-10-29,USA,Organic
4171,2025-09-27,Canada,Organic
4172,2026-01-21,USA,Organic
4173,2025-10-08,UK,Facebook Ads
4174,2026-01-28,UK,Organic
4175,2025-03-15,India,Facebook Ads
4176,2025-08-08,Canada,Google Ads
4177,2025-09-30,Canada,Organic
4178,2025-02-14,Canada,Referral
4179,2025-11-12,Canada,Organic
4180,2025-05-06,USA,Facebook Ads
4181,2025-04-14,Canada,Organic
4182,2025-12-18,USA,Referral
4183,2025-03-23,USA,Google Ads
4184,2025-03-07,Canada,Organic
4185,2025-09-04,India,Facebook Ads
4186,2025-11-17,UK,Google Ads
4187,2025-12-31,UK,Referral
4188,2025-10-02,USA,Google Ads
4189,2025-04-11,Canada,Referral
4190,2025-09-26,Canada,Facebook Ads
4191,2025-04-18,USA,Organic
4192,2026-01-01,Canada,Google Ads
4193,2025-08-03,USA,Google Ads
4194,2025-10-23,Canada,Organic
4195,2025-11-01,Canada,Facebook Ads
4196,2025-04-22,Canada,Google Ads
4197,2025-07-25,India,Google Ads
4198,2025-06-10,UK,Facebook Ads
4199,2025-10-30,USA,Facebook Ads
4200,2025-08-07,Canada,Organic
4201,2025-04-05,Canada,Google Ads
4202,2025-04-16,India,Organic
4203,2025-09-11,UK,Google Ads
4204,2025-03-12,USA,Google Ads
4205,2025-11-16,UK,Google Ads
4206,2026-02-07,Canada,Organic
4207,2025-11-15,UK,Referral
4208,2025-12-31,UK,Facebook Ads
4209,2025-12-12,India,Organic
4210,2025-07-27,India,Organic
4211,2025-10-13,India,Google Ads
4212,2025-04-10,UK,Facebook Ads
4213,2025-04-28,India,Referral
4214,2026-01-27,India,Organic
4215,2025-09-29,Canada,Referral
4216,2025-12-30,UK,Google Ads
4217,2026-01-23,UK,Facebook Ads
4218,2025-12-10,USA,Referral
4219,2025-08-05,USA,Facebook Ads
4220,2025-09-14,USA,Referral
4221,2025-04-30,Canada,Google Ads
4222,2025-11-06,UK,Organic
4223,2025-12-13,India,Referral
4224,2025-03-26,UK,Referral
4225,2026-02-09,UK,Organic
4226,2026-01-31,UK,Organic
4227,2025-05-03,UK,Organic
4228,2025-03-16,India,Referral
4229,2025-07-23,UK,Referral
4230,2025-06-20,UK,Facebook Ads
4231,2026-01-25,UK,Organic
4232,2025-07-16,Canada,Referral
4233,2025-05-14,USA,Referral
4234,2025-09-24,USA,Referral
4235,2025-10-26,UK,Referral
4236,2025-09-11,UK,Google Ads
4237,2026-01-21,USA,Google Ads
4238,2025-04-11,UK,Facebook Ads
4239,2025-09-05,USA,Referral
4240,2025-09-05,India,Google Ads
4241,2025-06-05,India,Referral
4242,2025-11-08,India,Google Ads
4243,2025-11-28,Canada,Organic
4244,2025-03-12,India,Google Ads
4245,2025-07-03,Canada,Referral
4246,2026-02-04,Canada,Google Ads
4247,2025-11-30,UK,Google Ads
4248,2025-08-25,India,Facebook Ads
4249,2025-09-25,UK,Organic
4250,2025-06-16,UK,Referral
4251,2026-01-08,USA,Organic
4252,2025-04-25,UK,Referral
4253,2025-04-24,UK,Facebook Ads
4254,2025-04-24,UK,Referral
4255,2025-05-26,USA,Organic
4256,2025-05-19,USA,Google Ads
4257,2026-01-04,UK,Organic
4258,2025-06-04,Canada,Referral
4259,2025-10-06,USA,Referral
4260,2025-12-08,India,Google Ads
4261,2025-08-24,UK,Referral
4262,2025-10-07,UK,Google Ads
4263,2025-05-20,USA,Facebook Ads
4264,2025-06-08,Canada,Referral
4265,2025-03-29,USA,Referral
4266,2025-09-24,India,Referral
4267,2025-07-02,USA,Organic
4268,2025-03-04,USA,Facebook Ads
4269,2025-11-08,USA,Google Ads
4270,2025-06-24,UK,Referral
4271,2025-11-27,India,Referral
4272,2026-02-02,Canada,Google Ads
4273,2025-03-11,India,Facebook Ads
4274,2025-09-07,USA,Referral
4275,2025-05-27,USA,Google Ads
4276,2025-04-06,UK,Referral
4277,2025-09-27,UK,Referral
4278,2025-07-06,Canada,Referral
4279,2025-02-16,USA,Referral
4280,2025-08-26,India,Referral
4281,2025-11-06,India,Google Ads
4282,2026-02-07,India,Google Ads
4283,2025-12-02,USA,Google Ads
4284,2025-08-15,USA,Google Ads
4285,2025-04-13,UK,Google Ads
4286,2025-06-07,USA,Referral
4287,2025-06-14,India,Facebook Ads
4288,2025-06-23,India,Organic
4289,2025-11-04,UK,Referral
4290,2025-03-07,Canada,Facebook Ads
4291,2025-08-22,India,Facebook Ads
4292,2025-06-16,Canada,Facebook Ads
4293,2025-12-31,India,Google Ads
4294,2025-11-02,Canada,Referral
4295,2025-11-16,India,Facebook Ads
4296,2026-01-16,UK,Referral
4297,2025-04-09,USA,Organic
4298,2025-04-01,India,Organic
4299,2025-12-01,India,Facebook Ads
4300,2025-10-09,India,Facebook Ads
4301,2025-08-10,India,Facebook Ads
4302,2025-12-26,Canada,Organic
4303,2025-05-20,UK,Google Ads
4304,2025-10-06,USA,Referral
4305,2025-08-12,Canada,Facebook Ads
4306,2025-05-08,Canada,Facebook Ads
4307,2025-03-07,Canada,Google Ads
4308,2025-07-30,Canada,Referral
4309,2025-03-30,UK,Referral
4310,2025-10-01,Canada,Referral
4311,2025-03-25,USA,Facebook Ads
4312,2026-01-16,India,Facebook Ads
4313,2026-02-10,Canada,Facebook Ads
4314,2025-03-03,India,Organic
4315,2025-08-19,India,Facebook Ads
4316,2025-03-03,UK,Google Ads
4317,2026-01-29,India,Google Ads
4318,2026-02-04,Canada,Google Ads
4319,2025-09-10,UK,Organic
4320,2025-09-18,India,Referral
4321,2025-08-19,UK,Facebook Ads
4322,2025-11-12,USA,Referral
4323,2026-01-15,USA,Organic
4324,2025-12-13,India,Google Ads
4325,2025-10-08,UK,Facebook Ads
4326,2025-08-24,Canada,Facebook Ads
4327,2025-12-15,UK,Google Ads
4328,2025-05-27,UK,Google Ads
4329,2025-12-21,Canada,Referral
4330,2025-03-05,Canada,Facebook Ads
4331,2025-05-02,Canada,Facebook Ads
4332,2025-04-23,UK,Facebook Ads
4333,2025-07-14,Canada,Referral
4334,2025-11-12,Canada,Google Ads
4335,2025-05-15,India,Organic
4336,2026-02-01,India,Facebook Ads
4337,2025-11-27,India,Facebook Ads
4338,2025-06-04,India,Referral
4339,2026-01-18,UK,Referral
4340,2025-11-24,Canada,Organic
4341,2025-04-20,USA,Organic
4342,2025-04-28,UK,Facebook Ads
4343,2025-08-12,USA,Referral
4344,2025-04-14,UK,Google Ads
4345,2025-05-29,India,Organic
4346,2025-07-17,India,Google Ads
4347,2025-08-13,USA,Facebook Ads
4348,2025-12-09,UK,Referral
4349,2026-01-25,USA,Organic
4350,2025-11-19,India,Google Ads
4351,2025-11-01,USA,Google Ads
4352,2026-02-04,Canada,Referral
4353,2025-09-14,Canada,Referral
4354,2025-09-25,India,Referral
4355,2025-06-17,UK,Google Ads
4356,2025-12-11,India,Google Ads
4357,2025-11-28,USA,Referral
4358,2026-01-29,India,Google Ads
4359,2025-04-19,USA,Google Ads
4360,2025-05-24,USA,Facebook Ads
4361,2025-03-23,UK,Referral
4362,2025-07-02,UK,Organic
4363,2025-08-11,Canada,Organic
4364,2025-03-05,Canada,Facebook Ads
4365,2025-05-15,USA,Google Ads
4366,2026-01-01,UK,Facebook Ads
4367,2025-04-18,USA,Google Ads
4368,2025-11-04,UK,Referral
4369,2025-08-31,Canada,Facebook Ads
4370,2025-08-31,India,Organic
4371,2025-06-01,UK,Organic
4372,2026-01-09,USA,Organic
4373,2026-02-01,USA,Organic
4374,2025-04-10,UK,Facebook Ads
4375,2025-11-25,USA,Google Ads
4376,2025-12-12,USA,Facebook Ads
4377,2025-04-06,Canada,Facebook Ads
4378,2025-04-10,Canada,Facebook Ads
4379,2025-09-07,India,Organic
4380,2025-11-11,India,Facebook Ads
4381,2025-05-02,UK,Facebook Ads
4382,2025-06-15,UK,Google Ads
4383,2025-08-04,UK,Organic
4384,2025-05-01,USA,Facebook Ads
4385,2025-09-20,India,Google Ads
4386,2025-12-13,India,Google Ads
4387,2025-08-21,India,Google Ads
4388,2025-05-11,USA,Referral
4389,2026-01-30,USA,Referral
4390,2025-05-07,Canada,Google Ads
4391,2025-04-05,Canada,Referral
4392,2025-09-25,Canada,Organic
4393,2025-09-24,USA,Facebook Ads
4394,2025-05-21,Canada,Referral
4395,2025-11-20,Canada,Google Ads
4396,2025-08-19,India,Organic
4397,2026-01-02,Canada,Facebook Ads
4398,2025-03-07,UK,Referral
4399,2025-05-29,USA,Referral
4400,2025-09-28,India,Organic
4401,2025-03-04,USA,Facebook Ads
4402,2026-01-12,UK,Google Ads
4403,2025-05-24,USA,Google Ads
4404,2025-03-09,Canada,Google Ads
4405,2025-06-16,Canada,Google Ads
4406,2025-08-31,India,Organic
4407,2025-09-21,USA,Google Ads
4408,2025-06-30,India,Google Ads
4409,2025-07-15,India,Referral
4410,2025-09-29,Canada,Google Ads
4411,2025-05-25,India,Organic
4412,2025-12-18,India,Facebook Ads
4413,2026-01-03,USA,Referral
4414,2025-05-16,USA,Google Ads
4415,2025-03-19,USA,Referral
4416,2025-08-19,USA,Organic
4417,2025-12-04,India,Facebook Ads
4418,2025-03-22,UK,Referral
4419,2025-05-13,India,Google Ads
4420,2025-10-28,India,Referral
4421,2025-04-04,UK,Organic
4422,2025-03-26,Canada,Facebook Ads
4423,2025-11-27,USA,Referral
4424,2025-08-18,USA,Facebook Ads
4425,2025-06-21,USA,Facebook Ads
4426,2026-01-10,Canada,Facebook Ads
4427,2025-08-08,India,Organic
4428,2025-05-13,USA,Referral
4429,2025-04-14,USA,Google Ads
4430,2025-07-28,India,Google Ads
4431,2025-11-23,Canada,Referral
4432,2025-07-06,UK,Facebook Ads
4433,2026-01-29,UK,Referral
4434,2025-05-25,USA,Referral
4435,2025-05-08,USA,Organic
4436,2025-10-24,UK,Referral
4437,2025-05-17,Canada,Organic
4438,2025-09-13,India,Organic
4439,2025-02-21,USA,Google Ads
4440,2025-12-16,India,Referral
4441,2025-07-16,Canada,Referral
4442,2025-08-22,India,Organic
4443,2025-11-12,Canada,Facebook Ads
4444,2025-04-24,India,Google Ads
4445,2025-05-31,Canada,Google Ads
4446,2025-10-07,Canada,Facebook Ads
4447,2026-02-11,Canada,Organic
4448,2025-04-06,Canada,Organic
4449,2025-10-30,UK,Google Ads
4450,2025-11-14,Canada,Organic
4451,2025-04-01,USA,Facebook Ads
4452,2025-05-27,India,Organic
4453,2025-12-11,Canada,Referral
4454,2025-02-17,India,Organic
4455,2025-09-06,UK,Facebook Ads
4456,2025-03-27,UK,Facebook Ads
4457,2025-10-28,USA,Facebook Ads
4458,2025-09-07,USA,Google Ads
4459,2025-08-07,India,Google Ads
4460,2025-04-30,USA,Referral
4461,2025-09-05,Canada,Facebook Ads
4462,2025-07-28,Canada,Google Ads
4463,2025-08-08,India,Referral
4464,2025-05-20,India,Google Ads
4465,2025-03-24,USA,Google Ads
4466,2025-05-26,UK,Organic
4467,2025-11-25,UK,Facebook Ads
4468,2025-06-21,Canada,Organic
4469,2025-06-21,USA,Google Ads
4470,2025-03-11,Canada,Google Ads
4471,2025-08-17,India,Google Ads
4472,2025-08-19,UK,Referral
4473,2025-04-27,UK,Organic
4474,2025-08-25,Canada,Facebook Ads
4475,2025-05-16,UK,Facebook Ads
4476,2025-02-22,UK,Google Ads
4477,2025-03-11,India,Organic
4478,2025-09-24,USA,Facebook Ads
4479,2025-10-26,USA,Organic
4480,2025-11-28,Canada,Referral
4481,2025-11-15,UK,Referral
4482,2025-02-25,UK,Facebook Ads
4483,2025-10-10,India,Organic
4484,2026-01-27,UK,Google Ads
4485,2025-10-10,Canada,Referral
4486,2025-12-25,India,Referral
4487,2025-11-22,India,Referral
4488,2025-03-27,India,Facebook Ads
4489,2025-09-22,UK,Organic
4490,2025-11-15,UK,Google Ads
4491,2025-06-15,USA,Facebook Ads
4492,2025-10-22,USA,Referral
4493,2025-03-08,USA,Facebook Ads
4494,2025-11-22,USA,Organic
4495,2025-10-01,UK,Facebook Ads
4496,2025-03-02,UK,Facebook Ads
4497,2025-12-21,USA,Organic
4498,2025-09-19,UK,Referral
4499,2025-06-26,UK,Organic
4500,2025-03-17,USA,Google Ads
4501,2025-03-30,India,Referral
4502,2025-07-18,India,Google Ads
4503,2025-02-28,India,Google Ads
4504,2025-04-04,India,Organic
4505,2025-10-02,Canada,Google Ads
4506,2026-01-24,UK,Facebook Ads
4507,2025-09-07,UK,Organic
4508,2025-11-26,UK,Facebook Ads
4509,2025-03-10,Canada,Google Ads
4510,2025-06-06,UK,Google Ads
4511,2025-03-17,Canada,Organic
4512,2025-10-17,USA,Organic
4513,2025-07-21,UK,Organic
4514,2026-01-30,UK,Facebook Ads
4515,2026-01-17,UK,Organic
4516,2025-12-26,USA,Facebook Ads
4517,2025-10-02,USA,Facebook Ads
4518,2025-12-01,UK,Organic
4519,2025-12-19,India,Facebook Ads
4520,2025-04-27,India,Referral
4521,2025-11-12,Canada,Referral
4522,2025-06-26,USA,Referral
4523,2025-08-21,USA,Facebook Ads
4524,2025-06-29,India,Facebook Ads
4525,2025-12-21,Canada,Google Ads
4526,2025-06-08,Canada,Referral
4527,2025-11-24,India,Facebook Ads
4528,2026-01-14,USA,Organic
4529,2025-11-21,Canada,Organic
4530,2025-11-25,USA,Facebook Ads
4531,2026-01-08,USA,Google Ads
4532,2025-12-01,India,Google Ads
4533,2025-05-27,USA,Google Ads
4534,2025-03-17,USA,Facebook Ads
4535,2025-09-13,India,Facebook Ads
4536,2025-07-05,Canada,Facebook Ads
4537,2025-07-09,Canada,Referral
4538,2025-08-22,Canada,Facebook Ads
4539,2025-06-26,Canada,Referral
4540,2025-12-11,USA,Facebook Ads
4541,2025-07-03,Canada,Facebook Ads
4542,2025-05-20,USA,Facebook Ads
4543,2025-08-16,UK,Referral
4544,2025-07-16,India,Organic
4545,2025-09-02,India,Google Ads
4546,2026-01-21,Canada,Organic
4547,2025-10-12,UK,Organic
4548,2025-06-12,Canada,Organic
4549,2025-09-15,Canada,Referral
4550,2025-05-23,UK,Referral
4551,2025-06-29,USA,Google Ads
4552,2026-02-12,India,Facebook Ads
4553,2025-12-10,Canada,Google Ads
4554,2025-05-15,India,Facebook Ads
4555,2025-07-21,India,Google Ads
4556,2025-09-24,USA,Referral
4557,2025-06-05,Canada,Google Ads
4558,2025-05-16,Canada,Referral
4559,2025-05-02,Canada,Facebook Ads
4560,2026-01-10,USA,Facebook Ads
4561,2025-10-29,UK,Facebook Ads
4562,2025-12-25,India,Facebook Ads
4563,2025-04-25,India,Organic
4564,2025-11-19,UK,Facebook Ads
4565,2025-11-11,USA,Organic
4566,2025-09-22,UK,Organic
4567,2025-08-02,Canada,Referral
4568,2025-11-17,UK,Referral
4569,2025-09-12,India,Google Ads
4570,2025-08-18,India,Organic
4571,2025-02-17,USA,Facebook Ads
4572,2025-02-16,India,Facebook Ads
4573,2025-06-12,USA,Facebook Ads
4574,2025-12-11,Canada,Organic
4575,2025-08-14,Canada,Organic
